,index,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
1763,1763,2022,1,골목상권,2111080,굽은다리역 3번,CS100003,일식음식점,11399206,8109502.0,3289704.0,967239.0,2317001.0,1661245.0,1579276.0,1584741.0,2623020.0,666684.0,0.0,0.0,3601187.0,1005491.0,5415443.0,710401.0,3901743.0,4601214.0,71040.0,1185824.0,3453643.0,683078.0,1934478.0,1174894.0,4
1764,1764,2022,1,골목상권,2111078,굽은다리역 4번,CS100003,일식음식점,91088341,67027255.0,23691669.0,14140260.0,8843792.0,14976135.0,13302753.0,15764315.0,17484036.0,6207633.0,3868323.0,128494.0,18585433.0,10254734.0,38548082.0,19333858.0,61157523.0,25053109.0,369417.0,4703536.0,9707987.0,30589799.0,21065831.0,20143479.0,8
1765,1765,2022,1,골목상권,2111077,길동주민센터(강동도서관),CS100003,일식음식점,3000000,2178440.0,821560.0,0.0,733279.0,393822.0,538970.0,512369.0,821560.0,0.0,0.0,0.0,0.0,0.0,1792556.0,1207444.0,1439952.0,1560048.0,0.0,1509007.0,1037349.0,444108.0,9536.0,0.0,6
1766,1766,2022,1,골목상권,2111076,둔촌2동주민센터,CS100003,일식음식점,6901387,3936381.0,2965006.0,1443761.0,309931.0,953296.0,408076.0,821317.0,402910.0,2562096.0,0.0,0.0,2112695.0,632776.0,1593820.0,0.0,2179847.0,1517370.0,129138.0,884594.0,653438.0,325427.0,1149327.0,555293.0,*
1767,1767,2022,1,골목상권,2111062,둔촌동역 3번(성내3동주민센터),CS100003,일식음식점,623099451,451830257.0,169982309.0,82584930.0,108755364.0,80376834.0,97338792.0,82774337.0,97706506.0,72275803.0,0.0,1286885.0,189437833.0,89883470.0,305513714.0,36977549.0,229423702.0,123049302.0,0.0,21574353.0,79002043.0,83618516.0,78463047.0,89815047.0,*
1768,1768,2022,1,골목상권,2111061,암사역 1번,CS100003,일식음식점,112836337,73024236.0,38709418.0,3585974.0,15394783.0,14327813.0,18066522.0,21649144.0,26369882.0,12339536.0,413506.0,0.0,22272325.0,10729166.0,69758408.0,8973755.0,61896842.0,45521198.0,689177.0,9648884.0,22561395.0,30061121.0,29237732.0,15908909.0,5
1769,1769,2022,1,골목상권,2111060,암사역 2번(서울강동초등학교),CS100003,일식음식점,16740088,10300102.0,6439986.0,2453791.0,1299636.0,2812645.0,2303460.0,1430570.0,3729178.0,2710808.0,1881562.0,0.0,0.0,329759.0,7894804.0,6633963.0,9698776.0,7041312.0,0.0,3428518.0,4951224.0,2594423.0,4306258.0,1459665.0,5
1770,1770,2022,1,골목상권,2111059,강동역 4번(강풀만화거리),CS100003,일식음식점,196794469,136996600.0,59797869.0,25626848.0,23976626.0,30307238.0,22926253.0,34159635.0,44198004.0,15599865.0,0.0,0.0,18154360.0,10294807.0,127748868.0,40596434.0,121729650.0,70595765.0,601504.0,54157795.0,59775537.0,36705561.0,21765110.0,19319907.0,11
1771,1771,2022,1,골목상권,2111052,암사역 3번(천호동자전거거리),CS100003,일식음식점,12770786,9850030.0,2781300.0,1118099.0,2688819.0,2111419.0,2264088.0,1667605.0,2448562.0,332738.0,113033.0,0.0,2458837.0,741321.0,6360195.0,2625206.0,5847874.0,5130040.0,139456.0,1966091.0,3401758.0,2921246.0,1896118.0,792700.0,3
1772,1772,2022,1,골목상권,2111046,마천역(마천초등학교),CS100003,일식음식점,15750805,8454993.0,7295812.0,970569.0,1377873.0,2250913.0,1656712.0,2198926.0,2303759.0,4992053.0,132331.0,,,190333.0,8620408.0,6807733.0,7931687.0,6695596.0,,2674114.0,3937701.0,5786036.0,1163480.0,1065950.0,*
1773,1773,2022,1,골목상권,2111035,오금공원(오주중학교),CS100003,일식음식점,46117280,33837007.0,12280273.0,7156130.0,5196899.0,8834727.0,5186505.0,7462746.0,7966846.0,4313427.0,0.0,0.0,11079788.0,1891671.0,28343887.0,4801934.0,26484952.0,17080650.0,796466.0,4492867.0,7952558.0,12361700.0,11903574.0,6058440.0,*
1774,1774,2022,1,골목상권,2111032,방이역 1번,CS100003,일식음식점,224622230,180560414.0,44061816.0,27760635.0,20339475.0,54569840.0,37148085.0,40742379.0,41482382.0,2579434.0,0.0,0.0,0.0,18774900.0,159776939.0,46070391.0,84635052.0,61652713.0,0.0,5095440.0,8140019.0,24314342.0,66346438.0,42391526.0,4
1775,1775,2022,1,골목상권,2111030,방이역 2번,CS100003,일식음식점,52984824,45121402.0,7863422.0,11739246.0,8301077.0,7593177.0,11084497.0,6403405.0,6777973.0,1085449.0,0.0,158967.0,21895275.0,4729280.0,22152601.0,4048701.0,26365237.0,14249936.0,44710.0,2382524.0,7004003.0,4542991.0,8099885.0,18541062.0,*
1776,1776,2022,1,골목상권,2111027,문정초등학교,CS100003,일식음식점,36150175,30675903.0,5474272.0,6403658.0,6573784.0,6731317.0,4456950.0,6510194.0,3928596.0,1545676.0,0.0,0.0,14392245.0,3921409.0,14168459.0,2122386.0,18934788.0,11603127.0,90251.0,2204017.0,4598663.0,3333428.0,10976589.0,9334968.0,3
1777,1777,2022,1,골목상권,2111021,방이역 4번,CS100003,일식음식점,543049675,427622352.0,115427323.0,66708975.0,99117582.0,88392841.0,92302692.0,81100262.0,89153351.0,26273972.0,0.0,0.0,176340909.0,40715256.0,247013502.0,78980008.0,244868853.0,141498889.0,6889931.0,59194026.0,93901239.0,86940524.0,71540249.0,67901777.0,11
1778,1778,2022,1,골목상권,2111015,석촌역 3번,CS100003,일식음식점,50667826,43506963.0,7160863.0,7983790.0,7879205.0,6664872.0,11884292.0,9094804.0,6587623.0,573240.0,0.0,0.0,24789169.0,3294646.0,22052139.0,531872.0,22249985.0,17466689.0,165471.0,4516105.0,8220251.0,8281200.0,9321641.0,9212007.0,7
1779,1779,2022,1,골목상권,2111014,송파나루역 2번,CS100003,일식음식점,98815700,58001284.0,40814416.0,4334964.0,12117961.0,12967309.0,12445212.0,16135838.0,21388063.0,19426353.0,2197428.0,0.0,21603851.0,12891513.0,48812972.0,13309936.0,63972998.0,27726107.0,40159.0,18057345.0,28760675.0,13269927.0,17901428.0,13669570.0,5
1780,1780,2022,1,골목상권,2111013,송파나루역 1번(송리단길),CS100003,일식음식점,319607682,217720433.0,101887249.0,44069133.0,23711471.0,52347184.0,42729409.0,54863236.0,68037821.0,33849428.0,0.0,280831.0,86760792.0,38534857.0,176457650.0,17573552.0,150484001.0,117234953.0,1101163.0,95119960.0,86595024.0,23314249.0,38252618.0,23335937.0,23
1781,1781,2022,1,골목상권,2111010,석촌역 7번,CS100003,일식음식점,98261418,69043499.0,28489799.0,15218704.0,14631202.0,11025713.0,12764074.0,15403806.0,24594583.0,3895216.0,0.0,0.0,0.0,531166.0,38678523.0,58854775.0,52432497.0,30373023.0,196954.0,24345096.0,39225785.0,10913042.0,5134602.0,3186995.0,3
1782,1782,2022,1,골목상권,2111007,석촌고분역 4번,CS100003,일식음식점,53970084,36429409.0,17540675.0,7798065.0,5463815.0,6438076.0,6473865.0,10255588.0,12287619.0,5253056.0,0.0,0.0,23855477.0,4087920.0,24845644.0,1181043.0,32568154.0,14228188.0,111344.0,4004411.0,10716871.0,14108890.0,10720847.0,7133976.0,*
1783,1783,2022,1,골목상권,2111004,삼전역 1번,CS100003,일식음식점,226194827,141733520.0,84461307.0,21931592.0,25097073.0,25815264.0,30645159.0,38244432.0,49909939.0,34551368.0,55601.0,0.0,34982532.0,37093982.0,130758811.0,23303901.0,119353606.0,61482569.0,0.0,35954462.0,94137760.0,25512609.0,17591034.0,7640309.0,12
1784,1784,2022,1,골목상권,2111003,삼전역 4번,CS100003,일식음식점,182869240,161397194.0,21472046.0,14566550.0,35309824.0,40780502.0,44602595.0,26137723.0,10882422.0,10589624.0,534531.0,0.0,25608454.0,25282152.0,90464532.0,40979571.0,58270901.0,19058374.0,0.0,3987372.0,5488288.0,12096485.0,44669127.0,11088003.0,4
1785,1785,2022,1,골목상권,2110999,윗방죽마을공원,CS100003,일식음식점,270614093,239567213.0,31046880.0,52629698.0,47009298.0,43504917.0,54049309.0,42373991.0,24052999.0,6993881.0,0.0,870514.0,152079714.0,33773006.0,75624687.0,8266172.0,116049320.0,64206804.0,876468.0,36030393.0,40863610.0,49117879.0,38283315.0,15084462.0,*
1786,1786,2022,1,골목상권,2110997,대청초등학교,CS100003,일식음식점,211474829,185095420.0,23373541.0,37465043.0,43001642.0,28084162.0,42615141.0,33929432.0,19156367.0,4217174.0,3005868.0,793254.0,20671900.0,12648964.0,111381992.0,62972851.0,100657189.0,33838047.0,0.0,22437463.0,34064962.0,36835589.0,30151344.0,11005878.0,8
1787,1787,2022,1,골목상권,2110994,개포고등학교,CS100003,일식음식점,110495572,70348936.0,40146636.0,0.0,17740371.0,15161231.0,20662418.0,16784916.0,22294894.0,17851742.0,0.0,152404.0,52816655.0,23432060.0,34094453.0,0.0,58631439.0,38259176.0,1635408.0,21790672.0,23971451.0,23347065.0,16905080.0,9240936.0,*
1788,1788,2022,1,골목상권,2110992,도곡초등학교,CS100003,일식음식점,152546832,92548769.0,59998063.0,18897436.0,15813787.0,19839944.0,19186225.0,18811377.0,29611464.0,30386599.0,0.0,63074.0,54117072.0,26931944.0,71434742.0,0.0,66882627.0,85664205.0,25638076.0,8231531.0,4526521.0,56226287.0,54988447.0,2935970.0,5
1789,1789,2022,1,골목상권,2110987,영동대교남단,CS100003,일식음식점,73018638,64778211.0,8240427.0,12555523.0,9675008.0,12454674.0,15420593.0,14672413.0,8240427.0,0.0,0.0,0.0,21613633.0,6355214.0,39126132.0,5923659.0,21721749.0,13419995.0,0.0,3079031.0,13428627.0,7032074.0,1944268.0,9657745.0,3
1790,1790,2022,1,골목상권,2110966,논현2동주민센터,CS100003,일식음식점,172681956,146532814.0,26149142.0,19532984.0,20565879.0,34945893.0,30908236.0,40579822.0,23622483.0,2526659.0,0.0,457532.0,33530496.0,3482802.0,88400265.0,44284202.0,67673889.0,49991291.0,90860.0,26182419.0,62001348.0,20472726.0,7380490.0,1537338.0,8
1791,1791,2022,1,골목상권,2110962,도산공원북측,CS100003,일식음식점,628705314,513472498.0,115232816.0,103845274.0,95865014.0,117685092.0,97842377.0,98234741.0,115232816.0,0.0,0.0,0.0,121760707.0,13855707.0,371069149.0,122019751.0,279546047.0,132056815.0,0.0,23065215.0,196830071.0,116759445.0,49743220.0,25204912.0,*
1792,1792,2022,1,골목상권,2110961,언주역 3번,CS100003,일식음식점,173893075,146724616.0,27168459.0,15797643.0,19290394.0,36733393.0,40920819.0,33982367.0,26670285.0,498174.0,2510242.0,0.0,0.0,415145.0,87625991.0,83341697.0,81314407.0,42055549.0,0.0,20185722.0,67041729.0,27814700.0,6187040.0,2140763.0,4
1793,1793,2022,1,골목상권,2110960,은광여고,CS100003,일식음식점,172578570,132110172.0,40468398.0,16759747.0,28753121.0,18227677.0,31924834.0,36444793.0,40468398.0,0.0,0.0,0.0,0.0,0.0,120046393.0,52532177.0,70724652.0,50420049.0,0.0,19012684.0,70868980.0,18597299.0,11926490.0,739245.0,*
1794,1794,2022,1,골목상권,2110957,언북중학교,CS100003,일식음식점,43952771,32371522.0,11581249.0,3478559.0,4896137.0,6572646.0,8557778.0,8866402.0,11581249.0,0.0,0.0,0.0,0.0,0.0,26416126.0,17536645.0,14939496.0,17029248.0,0.0,13691923.0,11141851.0,3970265.0,2767154.0,397550.0,3
1795,1795,2022,1,골목상권,2110955,논현초등학교,CS100003,일식음식점,63465419,59615536.0,3849883.0,11417439.0,11513541.0,11126222.0,15412348.0,10145986.0,3849883.0,0.0,0.0,0.0,33389733.0,2766557.0,25020166.0,2288963.0,27736053.0,15987209.0,0.0,6737587.0,11285808.0,6264069.0,9464540.0,9971256.0,*
1796,1796,2022,1,골목상권,2110941,언남고등학교,CS100003,일식음식점,67261319,64549328.0,2554584.0,13535690.0,13367133.0,9774975.0,15558368.0,12313162.0,2554584.0,0.0,0.0,157407.0,52203373.0,2403736.0,12359072.0,137731.0,31329895.0,9244381.0,386959.0,5122286.0,12857528.0,12818832.0,5125565.0,4263106.0,*
1797,1797,2022,1,골목상권,2110938,바우뫼공원,CS100003,일식음식점,216114746,135783895.0,80330851.0,20553922.0,28147610.0,33262047.0,28889266.0,24931050.0,41240419.0,39090432.0,0.0,0.0,96456026.0,31094674.0,88020708.0,543338.0,91112300.0,90609168.0,380337.0,26946834.0,49720833.0,44292890.0,33124040.0,27256536.0,*
1798,1798,2022,1,골목상권,2110936,더케이호텔(양재리본타워2단지아파트),CS100003,일식음식점,134174998,125738903.0,8436095.0,19490666.0,14445444.0,27433744.0,38039120.0,26329929.0,8436095.0,0.0,0.0,0.0,29279824.0,7241895.0,62018995.0,35634284.0,32922683.0,4738456.0,0.0,0.0,3056715.0,13130727.0,17425466.0,4048229.0,*
1799,1799,2022,1,골목상권,2110925,서초중학교,CS100003,일식음식점,11444124,10539159.0,544826.0,1435941.0,2654874.0,806158.0,4510979.0,1131207.0,544826.0,0.0,0.0,0.0,0.0,0.0,8661816.0,2422169.0,5224793.0,3495200.0,115429.0,2830327.0,3100892.0,2040791.0,632553.0,360139.0,*
1800,1800,2022,1,골목상권,2110924,반포4동주민센터(몽마르뜨공원),CS100003,일식음식점,423920281,312099249.0,111821032.0,36988702.0,67999379.0,76449534.0,69534492.0,61127142.0,62689814.0,49131218.0,0.0,0.0,0.0,279111.0,252004702.0,171636468.0,204646660.0,81296454.0,0.0,45760187.0,88948561.0,87098569.0,41182995.0,22952803.0,3
1801,1801,2022,1,골목상권,2110923,방배역 1번,CS100003,일식음식점,253982907,202442556.0,50399187.0,24219535.0,38987544.0,46975696.0,41511531.0,50748250.0,27414795.0,22984392.0,0.0,1141164.0,98529472.0,19722005.0,120735188.0,13855078.0,100328484.0,60723369.0,0.0,644422.0,8901082.0,21494166.0,78471830.0,51540352.0,*
1802,1802,2022,1,골목상권,2110921,서울프랑스학교,CS100003,일식음식점,521010178,366724078.0,154286100.0,90777128.0,56022295.0,67313829.0,77621024.0,74989802.0,75529298.0,78756802.0,0.0,0.0,105442874.0,86304999.0,276353938.0,52908367.0,215670216.0,157357435.0,0.0,119015433.0,110913542.0,49359058.0,52094393.0,41645227.0,*
1803,1803,2022,1,골목상권,2110916,내방역 4번,CS100003,일식음식점,42311415,37450363.0,4649464.0,6668761.0,4871506.0,6497998.0,7377956.0,12034142.0,4649464.0,0.0,0.0,0.0,0.0,0.0,20650261.0,21449566.0,22614297.0,11836492.0,211588.0,6504221.0,14160975.0,6856952.0,5216520.0,1712122.0,*
1804,1804,2022,1,골목상권,2110912,방배동사이길,CS100003,일식음식점,73802589,71190741.0,2611848.0,11598273.0,20390898.0,13583993.0,13536290.0,12081287.0,620165.0,1991683.0,0.0,0.0,18384308.0,626128.0,42776460.0,10024010.0,24001570.0,13539270.0,0.0,2754963.0,4830130.0,15062849.0,7087172.0,7805728.0,*
1805,1805,2022,1,골목상권,2110902,사당역 4번,CS100003,일식음식점,214120031,135451864.0,78557893.0,1727925.0,31567580.0,30990493.0,33985349.0,37180517.0,41746159.0,36811734.0,0.0,110274.0,77892370.0,17590911.0,110012801.0,8513675.0,98462373.0,95848091.0,126815.0,37466773.0,45105843.0,31243208.0,48976931.0,31390896.0,3
1806,1806,2022,1,골목상권,2110900,낙성대역 1번(관악구민 종합체육센터),CS100003,일식음식점,328317698,266215083.0,62102615.0,50082203.0,52351626.0,59137085.0,50873647.0,53770522.0,33286422.0,28816193.0,0.0,0.0,75671592.0,28551089.0,179526225.0,44568792.0,192040557.0,83383882.0,4043040.0,73936137.0,97399118.0,50154672.0,35967779.0,13923695.0,5
1807,1807,2022,1,골목상권,2110895,샤로수길,CS100003,일식음식점,482846571,321776650.0,160413416.0,39342949.0,66466760.0,70222544.0,68168792.0,77575605.0,84644450.0,75768966.0,0.0,656505.0,101980289.0,27079106.0,304809478.0,48321193.0,222077997.0,224086304.0,3587785.0,235711067.0,120051614.0,28607745.0,43281068.0,14925023.0,21
1808,1808,2022,1,골목상권,2110892,관악구 중앙길,CS100003,일식음식점,131872969,91795587.0,39896914.0,10285221.0,15345989.0,26407771.0,20906313.0,18850293.0,24863566.0,15033348.0,754702.0,180468.0,15080905.0,8693472.0,74878269.0,32285153.0,66702861.0,46822677.0,485007.0,41558047.0,27823862.0,14394442.0,19893952.0,9370226.0,12
1809,1809,2022,1,골목상권,2110883,은천초등학교(은천교앞),CS100003,일식음식점,60701531,48920551.0,11780980.0,10087206.0,9716907.0,9620904.0,9922630.0,9572904.0,11780980.0,,,610307.0,16978874.0,6877952.0,32298262.0,3936136.0,34828634.0,20338990.0,,4868740.0,4957886.0,7899703.0,23308236.0,14133061.0,4
1810,1810,2022,1,골목상권,2110882,신성초등학교,CS100003,일식음식점,98093051,67144446.0,30948605.0,13713171.0,19627359.0,2504423.0,12269444.0,19030049.0,12218552.0,18730053.0,1553546.0,0.0,29428987.0,8892713.0,51566127.0,6651678.0,54858038.0,24648707.0,0.0,6272220.0,9680200.0,15640818.0,30083441.0,17830068.0,4
1811,1811,2022,1,골목상권,2110881,구립대학경로당(관악산샘말공원),CS100003,일식음식점,284521203,193245534.0,89580769.0,35469275.0,25036574.0,41962796.0,44384773.0,46392116.0,58549276.0,31031493.0,1694900.0,131306.0,74656891.0,16368727.0,179682346.0,11987033.0,161752903.0,108279388.0,915316.0,85451693.0,71071521.0,48017751.0,41709711.0,22866301.0,14
1812,1812,2022,1,골목상권,2110871,신원동주민센터,CS100003,일식음식점,8082946,5455335.0,2627611.0,1038283.0,887471.0,672853.0,1168793.0,1687935.0,1450116.0,1177495.0,,,1583527.0,469838.0,3909511.0,2120070.0,5116008.0,2766822.0,,1664733.0,1276102.0,1606728.0,2430394.0,904873.0,*
1813,1813,2022,1,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS100003,일식음식점,45804795,32989970.0,12814825.0,5405164.0,6375023.0,5599603.0,8688296.0,6921884.0,9145951.0,3668874.0,953442.0,0.0,3931665.0,5626719.0,26804092.0,8488877.0,28300766.0,16404393.0,528585.0,14789550.0,13163615.0,9482847.0,6131682.0,608880.0,5
1814,1814,2022,1,골목상권,2110865,남강고등학교(남강중학교),CS100003,일식음식점,30254162,18023281.0,12230881.0,4006118.0,4307905.0,0.0,4941233.0,4768025.0,5562873.0,6668008.0,0.0,0.0,6297150.0,5934793.0,17517469.0,504750.0,18111429.0,11632670.0,635458.0,5371936.0,6400727.0,5563694.0,8663381.0,3108904.0,5
1815,1815,2022,1,골목상권,2110861,관악구신사동주민센터,CS100003,일식음식점,29083564,20730220.0,8353344.0,5164540.0,4588032.0,2774438.0,3320919.0,4882291.0,7092235.0,1261109.0,0.0,0.0,0.0,300264.0,19186865.0,9596435.0,21468870.0,6317554.0,0.0,798702.0,5260625.0,5921204.0,9500350.0,6305543.0,*
1816,1816,2022,1,골목상권,2110855,신대방역 2번,CS100003,일식음식점,24528464,14240508.0,9759492.0,2817049.0,275525.0,3505329.0,4210688.0,3431917.0,4836807.0,4922685.0,0.0,0.0,13407875.0,7877141.0,2714984.0,528464.0,12474502.0,11525498.0,412928.0,9377049.0,8669402.0,2378753.0,2506506.0,655362.0,*
1817,1817,2022,1,골목상권,2110852,이수역 9번,CS100003,일식음식점,288215515,179570807.0,108644708.0,2278666.0,47852004.0,35283743.0,43842449.0,50313945.0,61205320.0,47439388.0,0.0,106365.0,77379148.0,52744795.0,137905120.0,20080087.0,155225852.0,102168751.0,1676477.0,57122536.0,73891151.0,41407918.0,46700397.0,36596125.0,3
1818,1818,2022,1,골목상권,2110850,사당역 10번,CS100003,일식음식점,38635302,12191296.0,7991995.0,1752538.0,2426590.0,2742622.0,2033207.0,3236339.0,6433338.0,1558657.0,0.0,0.0,3074123.0,2048679.0,13501832.0,18195650.0,12691360.0,5628293.0,256361.0,6123932.0,9139673.0,1682741.0,1271646.0,101660.0,5
1819,1819,2022,1,골목상권,2110840,중앙대학교,CS100003,일식음식점,642595957,491516035.0,151079922.0,88758386.0,95988433.0,111910521.0,94188404.0,100670291.0,99515647.0,51564275.0,0.0,284732.0,223248172.0,89700931.0,301466176.0,27895946.0,312266925.0,189274816.0,3311633.0,166072429.0,100440704.0,63045350.0,111630957.0,57040670.0,8
1820,1820,2022,1,골목상권,2110839,숭실대입구역 4번,CS100003,일식음식점,205915278,184312807.0,21602471.0,33504064.0,33559466.0,38140107.0,40969608.0,38139562.0,20542618.0,1059853.0,0.0,1312711.0,89989861.0,33936235.0,77358905.0,3317566.0,94083404.0,74190316.0,9926319.0,76800580.0,23449519.0,19447700.0,31789086.0,6860512.0,7
1821,1821,2022,1,골목상권,2110838,상도1동주민센터앞,CS100003,일식음식점,69809844,59090189.0,10719655.0,8536930.0,14266518.0,8603223.0,15088047.0,12595471.0,10719655.0,0.0,0.0,0.0,23951036.0,1976483.0,43592605.0,289720.0,34018083.0,15367948.0,942819.0,10327305.0,8475549.0,8237880.0,11883446.0,9519034.0,*
