,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
100,2022,4,발달상권,2120211,도성초등학교,CS100003,일식음식점,21457,15863,5594,2742.0,3634.0,3200.0,3142.0,3145.0,4102.0,1492.0,0.0,18.0,9702.0,3142.0,8558.0,37.0,9372,10705,2076.0,2711.0,2790.0,6335.0,5555.0,610.0,8
101,2022,4,발달상권,2120210,선릉역,CS100003,일식음식점,101927,87224,14703,15455.0,17702.0,18019.0,18717.0,17331.0,9010.0,5693.0,3356.0,3159.0,56110.0,9510.0,22068.0,7724.0,45425,38095,2773.0,19070.0,23798.0,18042.0,14368.0,5465.0,34
102,2022,4,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",CS100003,일식음식점,13477,12548,929,2276.0,2614.0,2787.0,2242.0,2629.0,929.0,0.0,0.0,30.0,9288.0,982.0,3122.0,85.0,4441,6600,48.0,2396.0,3979.0,2372.0,1148.0,1101.0,9
103,2022,4,발달상권,2120208,청담사거리(청담동명품거리),CS100003,일식음식점,31293,25740,5553,4055.0,5351.0,5420.0,5245.0,5669.0,3988.0,1565.0,1081.0,12.0,12764.0,2117.0,7553.0,7766.0,13008,11650,117.0,6098.0,8681.0,4327.0,3341.0,2091.0,34
104,2022,4,발달상권,2120207,선정릉역,CS100003,일식음식점,28647,27975,672,4448.0,6357.0,5301.0,5897.0,5972.0,672.0,0.0,74.0,13.0,21561.0,1297.0,4631.0,1084.0,11834,11195,26.0,8084.0,8406.0,3739.0,1992.0,779.0,14
105,2022,4,발달상권,2120206,개나리아파트,CS100003,일식음식점,4371,3768,603,780.0,825.0,794.0,677.0,692.0,280.0,323.0,0.0,206.0,2444.0,603.0,868.0,250.0,2281,1442,0.0,221.0,353.0,750.0,1118.0,1280.0,9
106,2022,4,발달상권,2120205,매봉역,CS100003,일식음식점,32020,27196,4824,4707.0,4998.0,5133.0,6026.0,6332.0,3630.0,1194.0,752.0,423.0,17794.0,1647.0,8338.0,3066.0,17002,9293,308.0,7627.0,8497.0,4884.0,2523.0,2451.0,16
107,2022,4,발달상권,2120204,르네상스호텔사거리,CS100003,일식음식점,23166,22410,756,3586.0,4751.0,5111.0,4581.0,4381.0,547.0,209.0,75.0,9.0,15345.0,1340.0,5404.0,993.0,9231,7274,54.0,3776.0,6653.0,3434.0,1674.0,914.0,11
108,2022,4,발달상권,2120203,강남구청역,CS100003,일식음식점,32847,27676,5171,4554.0,5492.0,5858.0,5609.0,6163.0,3673.0,1498.0,658.0,90.0,14200.0,3838.0,9109.0,4952.0,13348,13124,427.0,8380.0,8678.0,4378.0,3046.0,1563.0,19
109,2022,4,발달상권,2120202,압구정로데오역(압구정로데오),CS100003,일식음식점,44212,27086,17126,4161.0,4627.0,5543.0,5466.0,7289.0,10633.0,6493.0,6708.0,65.0,11513.0,2635.0,10752.0,12539.0,22253,17898,360.0,16871.0,16122.0,3511.0,2249.0,1034.0,40
110,2022,4,발달상권,2120200,학동사거리,CS100003,일식음식점,29775,21342,8433,3316.0,4000.0,4309.0,4505.0,5212.0,5654.0,2779.0,2730.0,0.0,6913.0,2059.0,8074.0,9999.0,12314,10789,148.0,6131.0,9025.0,3800.0,2607.0,1387.0,42
111,2022,4,발달상권,2120199,경복아파트교차로,CS100003,일식음식점,528,398,130,10.0,73.0,84.0,63.0,168.0,115.0,15.0,,,272.0,26.0,199.0,31.0,372,125,32.0,287.0,142.0,21.0,15.0,,5
112,2022,4,발달상권,2120198,구역삼세무서,CS100003,일식음식점,11175,10825,350,1785.0,2354.0,2346.0,2276.0,2064.0,333.0,17.0,251.0,0.0,7886.0,376.0,1675.0,987.0,4347,3311,142.0,1576.0,2534.0,1800.0,1334.0,411.0,15
113,2022,4,발달상권,2120197,역삼역,CS100003,일식음식점,114615,110555,4060,18896.0,23614.0,23737.0,23545.0,20763.0,3172.0,888.0,1156.0,3149.0,74169.0,5898.0,22366.0,7877.0,45454,41966,272.0,24670.0,32681.0,17025.0,7726.0,5040.0,62
114,2022,4,발달상권,2120196,서울세관,CS100003,일식음식점,5309,4011,1298,613.0,779.0,909.0,858.0,852.0,811.0,487.0,0.0,0.0,2206.0,748.0,2035.0,320.0,2050,1282,10.0,444.0,885.0,764.0,617.0,611.0,8
115,2022,4,발달상권,2120195,성수대교남단,CS100003,일식음식점,1771,1448,323,256.0,268.0,268.0,292.0,364.0,323.0,120.0,0.0,0.0,851.0,172.0,618.0,130.0,639,485,0.0,75.0,189.0,186.0,167.0,504.0,17
116,2022,4,발달상권,2120194,언주역(차병원),CS100003,일식음식점,3880,3874,6,551.0,923.0,791.0,907.0,702.0,6.0,0.0,6.0,0.0,3491.0,240.0,92.0,51.0,1489,1105,0.0,799.0,816.0,322.0,486.0,169.0,11
117,2022,4,발달상권,2120193,도산공원교차로,CS100003,일식음식점,7781,5845,1936,1004.0,1132.0,1103.0,1267.0,1339.0,1195.0,741.0,83.0,68.0,2615.0,705.0,2927.0,1451.0,3219,2751,20.0,1294.0,2028.0,1216.0,871.0,546.0,14
118,2022,4,발달상권,2120192,뱅뱅사거리,CS100003,일식음식점,10171,9679,492,1760.0,2064.0,2176.0,1932.0,1747.0,344.0,148.0,146.0,13.0,7391.0,495.0,1359.0,780.0,4660,2788,11.0,1547.0,2546.0,1547.0,1260.0,548.0,23
119,2022,4,발달상권,2120191,학동역,CS100003,일식음식점,27400,25908,1492,4721.0,5466.0,5404.0,5393.0,4924.0,1415.0,77.0,484.0,53.0,17838.0,1674.0,5229.0,2122.0,11425,11534,208.0,6711.0,7672.0,5036.0,1953.0,1381.0,16
120,2022,4,발달상권,2120190,강남을지병원,CS100003,일식음식점,9136,7537,1599,1310.0,1473.0,1379.0,1576.0,1799.0,1219.0,380.0,769.0,5.0,2918.0,379.0,1980.0,3090.0,4189,3215,0.0,1819.0,3052.0,1469.0,648.0,410.0,25
121,2022,4,발달상권,2120189,강남역,CS100003,일식음식점,280315,221635,58680,40989.0,45110.0,43804.0,44215.0,47517.0,42283.0,16397.0,1527.0,6590.0,123056.0,46918.0,85903.0,16321.0,118655,133525,6593.0,102015.0,68434.0,33562.0,31163.0,10410.0,82
122,2022,4,발달상권,2120188,압구정역,CS100003,일식음식점,78416,60848,17568,10278.0,12351.0,12366.0,13001.0,12852.0,11583.0,5985.0,769.0,724.0,35634.0,13737.0,22589.0,4963.0,34599,35059,2766.0,16514.0,18582.0,15819.0,10106.0,5866.0,27
123,2022,4,발달상권,2120187,신논현역,CS100003,일식음식점,87677,66342,21335,9440.0,13274.0,13826.0,13902.0,15900.0,14315.0,7020.0,2922.0,12.0,33051.0,11413.0,29057.0,11222.0,38448,36840,785.0,25792.0,23474.0,11000.0,8770.0,5467.0,39
124,2022,4,발달상권,2120186,가로수길,CS100003,일식음식점,128899,82366,46533,11786.0,16205.0,17411.0,16155.0,20809.0,26635.0,19898.0,13099.0,26.0,29169.0,14700.0,38629.0,33276.0,57206,59573,3356.0,53429.0,35860.0,11485.0,9823.0,2843.0,45
125,2022,4,발달상권,2120185,논현역,CS100003,일식음식점,29968,23490,6478,3457.0,4619.0,4926.0,5012.0,5476.0,4074.0,2404.0,2338.0,121.0,12479.0,1320.0,8713.0,4997.0,14434,11592,192.0,8449.0,10070.0,4006.0,2353.0,957.0,21
126,2022,4,발달상권,2120184,포이사거리(삼호물산),CS100003,일식음식점,9417,8187,1230,1558.0,1665.0,1754.0,1690.0,1520.0,623.0,607.0,387.0,67.0,4384.0,1111.0,2618.0,850.0,4419,2116,45.0,1089.0,1807.0,1525.0,1198.0,868.0,12
127,2022,4,발달상권,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",CS100003,일식음식점,6547,5642,905,626.0,1048.0,1219.0,1050.0,1699.0,827.0,78.0,764.0,0.0,992.0,120.0,1287.0,3384.0,3441,1324,16.0,718.0,1830.0,1153.0,803.0,242.0,9
128,2022,4,발달상권,2120180,양재화물트럭터미널앞,CS100003,일식음식점,19406,17500,1906,3342.0,3574.0,3354.0,3898.0,3332.0,1906.0,0.0,0.0,255.0,14379.0,1497.0,3275.0,0.0,9988,4739,11.0,2235.0,4609.0,4633.0,2155.0,1093.0,*
129,2022,4,발달상권,2120179,양재역,CS100003,일식음식점,56618,50178,6440,8737.0,10180.0,10044.0,10708.0,10509.0,5012.0,1428.0,879.0,1317.0,28091.0,4445.0,15973.0,5913.0,23513,20381,621.0,8433.0,11401.0,9856.0,7355.0,6226.0,25
130,2022,4,발달상권,2120178,신사역,CS100003,일식음식점,79927,57215,22712,7270.0,11041.0,11515.0,12495.0,14894.0,13760.0,8952.0,2218.0,2763.0,13737.0,4941.0,36592.0,19676.0,33936,36870,857.0,30155.0,25508.0,7046.0,4953.0,2285.0,32
131,2022,4,발달상권,2120177,신논현역 1번,CS100003,일식음식점,12661,10721,1940,2076.0,2117.0,2226.0,2240.0,2062.0,1940.0,8.0,8.0,0.0,6624.0,778.0,5259.0,52.0,7362,4371,205.0,4739.0,3729.0,1570.0,1052.0,437.0,5
132,2022,4,발달상권,2120175,남부터미널역,CS100003,일식음식점,17849,16183,1666,2539.0,2999.0,3609.0,3463.0,3573.0,1582.0,84.0,179.0,30.0,10551.0,649.0,4740.0,1700.0,7243,5515,105.0,2493.0,3315.0,2747.0,2393.0,1706.0,12
133,2022,4,발달상권,2120173,교대역(법원.검찰청),CS100003,일식음식점,63296,54805,8491,8891.0,11016.0,11919.0,11319.0,11660.0,5830.0,2661.0,496.0,140.0,33446.0,5235.0,17857.0,6122.0,23581,18646,453.0,8253.0,11656.0,8780.0,7306.0,5778.0,45
134,2022,4,발달상권,2120172,교대입구교차로,CS100003,일식음식점,4705,3581,1124,559.0,623.0,810.0,759.0,830.0,546.0,578.0,617.0,232.0,1793.0,379.0,1163.0,521.0,2018,1182,6.0,469.0,764.0,874.0,732.0,353.0,6
135,2022,4,발달상권,2120171,서초3동사거리,CS100003,일식음식점,15735,12877,2858,2324.0,2584.0,2380.0,2688.0,2901.0,2680.0,178.0,12.0,0.0,7060.0,960.0,7310.0,405.0,6321,7477,563.0,2674.0,2477.0,3859.0,3127.0,1101.0,7
136,2022,4,발달상권,2120170,삼호가든사거리,CS100003,일식음식점,4504,3941,563,729.0,835.0,542.0,938.0,897.0,542.0,21.0,0.0,29.0,2023.0,292.0,1793.0,396.0,1960,1585,42.0,354.0,543.0,1460.0,729.0,417.0,5
137,2022,4,발달상권,2120169,서초역,CS100003,일식음식점,62625,52356,10269,9187.0,12127.0,10520.0,10800.0,9722.0,4209.0,6060.0,143.0,284.0,42308.0,2788.0,15530.0,1572.0,23881,17996,708.0,11047.0,11035.0,9517.0,7115.0,2458.0,20
138,2022,4,발달상권,2120167,고속터미널(고속터미널역),CS100003,일식음식점,56858,39702,17156,7808.0,7957.0,8078.0,7822.0,8037.0,9266.0,7890.0,0.0,26.0,17317.0,16709.0,22617.0,215.0,19649,33635,768.0,11275.0,12449.0,13122.0,9952.0,5718.0,10
139,2022,4,발달상권,2120166,방배역,CS100003,일식음식점,13466,12729,737,2311.0,2469.0,2706.0,2853.0,2390.0,737.0,49.0,0.0,15.0,7916.0,1925.0,3072.0,538.0,6385,5865,994.0,3962.0,2747.0,2541.0,1682.0,323.0,10
140,2022,4,발달상권,2120165,서래마을카페거리(서래마을),CS100003,일식음식점,4310,2997,1313,626.0,621.0,606.0,675.0,469.0,781.0,532.0,48.0,0.0,1421.0,490.0,1669.0,682.0,1814,1676,194.0,625.0,724.0,1229.0,540.0,178.0,10
141,2022,4,발달상권,2120164,내방역,CS100003,일식음식점,3841,3637,204,626.0,698.0,777.0,712.0,824.0,204.0,0.0,5.0,0.0,2577.0,224.0,687.0,348.0,1581,1136,0.0,181.0,577.0,776.0,631.0,553.0,9
142,2022,4,발달상권,2120162,방배동카페골목,CS100003,일식음식점,13540,11010,2530,1494.0,2195.0,2402.0,2502.0,2417.0,1847.0,683.0,437.0,36.0,6593.0,868.0,3630.0,1976.0,6749,5427,179.0,2893.0,3581.0,2508.0,2097.0,922.0,10
143,2022,4,발달상권,2120161,방배동가구거리(사당동가구거리),CS100003,일식음식점,219,172,47,30.0,12.0,30.0,41.0,59.0,47.0,0.0,12.0,0.0,0.0,0.0,107.0,112.0,129,36,0.0,30.0,42.0,48.0,36.0,12.0,*
144,2022,4,발달상권,2120160,사당역(사당),CS100003,일식음식점,43313,30852,12461,4941.0,5485.0,5989.0,6447.0,7990.0,8163.0,4298.0,4860.0,7.0,5702.0,2776.0,14839.0,15136.0,24520,13802,60.0,12469.0,11669.0,4584.0,3905.0,5631.0,32
145,2022,4,발달상권,2120159,서울대입구역,CS100003,일식음식점,44969,31656,13313,6275.0,6207.0,6517.0,6324.0,6333.0,7540.0,5773.0,495.0,19.0,14232.0,7552.0,19186.0,3485.0,22067,18780,1761.0,16968.0,9475.0,4841.0,5304.0,2499.0,23
146,2022,4,발달상권,2120158,녹두거리(대학동),CS100003,일식음식점,10571,8748,1823,1731.0,1596.0,1797.0,1510.0,2114.0,1406.0,417.0,501.0,19.0,5205.0,697.0,4578.0,91.0,5397,4681,170.0,3059.0,2121.0,920.0,2532.0,1275.0,8
147,2022,4,발달상권,2120157,신림역(신림),CS100003,일식음식점,41328,28136,13192,5513.0,4827.0,5825.0,5820.0,6151.0,7077.0,6115.0,110.0,13.0,10715.0,8074.0,20454.0,1962.0,21898,19372,1267.0,15721.0,11145.0,6637.0,4759.0,1741.0,22
148,2022,4,발달상권,2120156,"총신대입구역(이수, 총신대)",CS100003,일식음식점,31730,23703,8027,4845.0,5120.0,3750.0,4546.0,5442.0,4431.0,3596.0,37.0,29.0,11688.0,5718.0,12863.0,1395.0,15828,13622,1825.0,7708.0,6750.0,5829.0,5059.0,2277.0,23
149,2022,4,발달상권,2120153,노량진역(노량진),CS100003,일식음식점,19970,17359,2611,3487.0,3723.0,3696.0,3230.0,3223.0,2603.0,8.0,0.0,634.0,10633.0,2413.0,6253.0,37.0,11108,8545,286.0,7522.0,4330.0,2257.0,3754.0,1505.0,80
150,2022,4,발달상권,2120152,신대방삼거리역,CS100003,일식음식점,8760,5906,2854,1311.0,1128.0,635.0,1372.0,1460.0,1742.0,1112.0,243.0,0.0,2057.0,285.0,4591.0,1584.0,5289,3058,93.0,2220.0,2791.0,1162.0,1490.0,590.0,9
151,2022,4,발달상권,2120151,보라매공원,CS100003,일식음식점,70408,50633,19775,9452.0,9731.0,10046.0,10022.0,11382.0,10741.0,9034.0,0.0,108.0,29390.0,15357.0,22755.0,2798.0,35448,30088,1420.0,15480.0,19588.0,14133.0,9491.0,5428.0,26
152,2022,4,발달상권,2120149,여의도역(여의도),CS100003,일식음식점,192633,171064,21569,30075.0,35240.0,34953.0,36183.0,34613.0,14749.0,6820.0,652.0,394.0,108179.0,14041.0,53977.0,15390.0,72211,59649,1939.0,36017.0,45186.0,26337.0,15292.0,7084.0,80
153,2022,4,발달상권,2120148,국회의사당역(국회의사당),CS100003,일식음식점,68881,62474,6407,10438.0,12294.0,13142.0,13257.0,13343.0,3727.0,2680.0,304.0,1885.0,39780.0,3810.0,17596.0,5506.0,25657,25337,84.0,13877.0,17611.0,9975.0,6824.0,2622.0,34
154,2022,4,발달상권,2120147,보라매역,CS100003,일식음식점,10408,8058,2350,1572.0,1762.0,1625.0,1511.0,1588.0,1308.0,1042.0,0.0,116.0,3860.0,1682.0,4196.0,554.0,6450,3069,127.0,1419.0,3153.0,2347.0,1687.0,789.0,*
155,2022,4,발달상권,2120145,영등포역(영등포),CS100003,일식음식점,93935,57691,36244,11953.0,10181.0,11447.0,10716.0,13394.0,19073.0,17171.0,17.0,6.0,30195.0,22678.0,39049.0,1990.0,41242,48636,2349.0,28656.0,29545.0,16412.0,9033.0,3888.0,28
156,2022,4,발달상권,2120144,영중로,CS100003,일식음식점,2073,1621,452,258.0,309.0,308.0,392.0,354.0,276.0,176.0,0.0,0.0,645.0,56.0,1288.0,84.0,954,713,6.0,387.0,430.0,299.0,287.0,260.0,4
157,2022,4,발달상권,2120143,당산역,CS100003,일식음식점,9712,8584,1128,1490.0,1746.0,1695.0,1694.0,1959.0,1091.0,37.0,10.0,11.0,4851.0,901.0,3292.0,658.0,4414,3545,171.0,1773.0,2518.0,1602.0,1261.0,634.0,11
158,2022,4,발달상권,2120138,당산2동(영등포우체국),CS100003,일식음식점,2757,2683,74,531.0,549.0,466.0,559.0,578.0,37.0,37.0,0.0,5.0,1374.0,255.0,1123.0,0.0,1192,1108,23.0,623.0,1033.0,339.0,186.0,94.0,3
159,2022,4,발달상권,2120137,문래역(문래로데오거리),CS100003,일식음식점,9655,8048,1607,1302.0,1523.0,1441.0,1865.0,1917.0,895.0,712.0,11.0,12.0,4263.0,717.0,3181.0,1483.0,4576,3486,27.0,1372.0,2083.0,1969.0,1273.0,1336.0,6
160,2022,4,발달상권,2120136,영등포구청역,CS100003,일식음식점,18782,15780,3002,2807.0,3083.0,3255.0,3230.0,3405.0,2913.0,89.0,451.0,0.0,8144.0,1208.0,7248.0,1731.0,10025,6843,210.0,5051.0,6217.0,2389.0,1770.0,1232.0,20
161,2022,4,발달상권,2120133,서울시흥동우체국(홈플러스시흥점),CS100003,일식음식점,2567,1714,853,389.0,5.0,446.0,486.0,393.0,454.0,399.0,0.0,25.0,687.0,394.0,1273.0,188.0,1401,931,10.0,528.0,553.0,596.0,385.0,264.0,5
162,2022,4,발달상권,2120132,독산동,CS100003,일식음식점,6080,5155,925,827.0,1009.0,1072.0,1155.0,1092.0,715.0,210.0,0.0,40.0,3344.0,727.0,1764.0,205.0,2991,2488,28.0,1264.0,1438.0,1110.0,1117.0,532.0,11
163,2022,4,발달상권,2120131,가산디지털단지,CS100003,일식음식점,164120,143015,21105,23152.0,30231.0,29979.0,30111.0,29542.0,11727.0,9378.0,38.0,201.0,109405.0,15296.0,34246.0,4934.0,71627,63417,513.0,41391.0,46491.0,26803.0,14272.0,5571.0,42
164,2022,4,발달상권,2120130,구로디지털단지역,CS100003,일식음식점,19161,13912,5249,2038.0,2475.0,2862.0,2957.0,3580.0,3333.0,1916.0,1105.0,8.0,3922.0,1237.0,6808.0,6081.0,11450,5558,20.0,3054.0,4535.0,3104.0,2912.0,3380.0,16
165,2022,4,발달상권,2120129,구로디지털단지,CS100003,일식음식점,50072,42672,7400,7190.0,8708.0,8758.0,8889.0,9127.0,4050.0,3350.0,135.0,16.0,31158.0,4916.0,12414.0,1433.0,23883,20514,222.0,14400.0,15605.0,8208.0,4359.0,1606.0,25
166,2022,4,발달상권,2120128,신도림역,CS100003,일식음식점,34137,24001,10136,5357.0,1674.0,6068.0,5784.0,5118.0,5776.0,4360.0,0.0,499.0,18428.0,5909.0,9291.0,10.0,19539,12932,229.0,6826.0,10072.0,7064.0,4433.0,3850.0,13
167,2022,4,발달상권,2120127,구로구청,CS100003,일식음식점,18139,15890,2249,2678.0,3340.0,3031.0,3606.0,3235.0,2074.0,175.0,0.0,0.0,8550.0,1231.0,7391.0,967.0,9718,6863,129.0,4535.0,5002.0,2817.0,2846.0,1251.0,5
168,2022,4,발달상권,2120125,구로역,CS100003,일식음식점,20267,16235,4032,2496.0,3153.0,3768.0,3165.0,3653.0,2102.0,1930.0,0.0,165.0,11226.0,3583.0,5233.0,60.0,9371,7903,191.0,4006.0,4411.0,3502.0,2925.0,2238.0,7
169,2022,4,발달상권,2120124,개봉동 현대아파트,CS100003,일식음식점,360,259,101,8.0,24.0,70.0,54.0,103.0,101.0,0.0,0.0,0.0,0.0,8.0,156.0,204.0,281,62,0.0,16.0,110.0,110.0,77.0,31.0,8
170,2022,4,발달상권,2120122,강서구청,CS100003,일식음식점,13848,9824,4024,1582.0,1930.0,1720.0,1846.0,2746.0,2602.0,1422.0,2065.0,35.0,2630.0,747.0,3801.0,4570.0,8040,4761,157.0,2788.0,4137.0,2092.0,2348.0,1280.0,25
171,2022,4,발달상권,2120121,까치산역,CS100003,일식음식점,8237,5973,2264,1347.0,1195.0,1103.0,1287.0,1041.0,1234.0,1030.0,0.0,41.0,2786.0,1847.0,3512.0,92.0,4258,3979,136.0,2824.0,2318.0,1338.0,1122.0,499.0,7
172,2022,4,발달상권,2120120,화곡역,CS100003,일식음식점,5648,4187,1461,644.0,959.0,451.0,1095.0,1038.0,958.0,503.0,0.0,12.0,2241.0,947.0,2331.0,117.0,2996,2384,64.0,1275.0,1642.0,1024.0,953.0,419.0,6
173,2022,4,발달상권,2120119,발산역(마곡),CS100003,일식음식점,16238,11706,4532,2006.0,2426.0,2418.0,2229.0,2627.0,2444.0,2088.0,413.0,61.0,4830.0,1825.0,5741.0,3368.0,8021,5088,106.0,2005.0,3421.0,3305.0,2567.0,1707.0,80
174,2022,4,발달상권,2120114,목동신시가지,CS100003,일식음식점,18088,12316,5772,2331.0,2466.0,2555.0,2223.0,2741.0,3090.0,2682.0,5.0,25.0,5423.0,2964.0,8133.0,1538.0,7884,8540,1648.0,1417.0,1817.0,5727.0,4493.0,1319.0,25
175,2022,4,발달상권,2120113,오목교역,CS100003,일식음식점,3331,2565,766,478.0,486.0,483.0,576.0,542.0,645.0,121.0,0.0,4.0,1626.0,311.0,1279.0,111.0,1561,1263,110.0,549.0,737.0,729.0,560.0,136.0,16
176,2022,4,발달상권,2120112,등촌역,CS100003,일식음식점,5497,4153,1344,859.0,463.0,884.0,930.0,1017.0,992.0,352.0,6.0,0.0,1832.0,647.0,2612.0,406.0,2760,2262,26.0,1006.0,1545.0,872.0,872.0,702.0,11
177,2022,4,발달상권,2120110,목동역 8번출구,CS100003,일식음식점,4669,3315,1354,464.0,664.0,747.0,664.0,776.0,833.0,521.0,180.0,0.0,1124.0,441.0,1803.0,1121.0,2785,1541,83.0,657.0,1052.0,1020.0,987.0,530.0,11
178,2022,4,발달상권,2120109,서울남부지방법원,CS100003,일식음식점,6537,4349,2188,740.0,818.0,909.0,921.0,961.0,1203.0,985.0,0.0,0.0,2537.0,657.0,3053.0,290.0,3252,2873,39.0,644.0,875.0,1487.0,1694.0,1385.0,6
179,2022,4,발달상권,2120108,신정네거리역,CS100003,일식음식점,1617,1330,287,149.0,299.0,240.0,322.0,320.0,287.0,57.0,57.0,0.0,11.0,57.0,504.0,1045.0,983,611,11.0,600.0,671.0,255.0,57.0,0.0,6
180,2022,4,발달상권,2120107,공덕역(공덕오거리),CS100003,일식음식점,7885,6962,923,1103.0,1466.0,1434.0,1639.0,1320.0,692.0,231.0,11.0,13.0,4290.0,496.0,2144.0,955.0,3391,2307,25.0,1001.0,1780.0,1461.0,1011.0,423.0,24
181,2022,4,발달상권,2120106,마포역,CS100003,일식음식점,17341,15406,1935,2687.0,3093.0,3118.0,3147.0,3361.0,1587.0,348.0,0.0,21.0,10417.0,1173.0,5237.0,493.0,7237,6513,16.0,2698.0,4442.0,2975.0,2370.0,1249.0,9
182,2022,4,발달상권,2120105,상수역(홍대),CS100003,일식음식점,81074,56338,24736,9736.0,10151.0,11880.0,11938.0,12633.0,13778.0,10958.0,2676.0,34.0,29084.0,11565.0,31383.0,6332.0,37420,42468,3926.0,42237.0,17943.0,6646.0,7548.0,1589.0,31
183,2022,4,발달상권,2120104,연남동(홍대),CS100003,일식음식점,113919,72028,41891,11429.0,12438.0,14653.0,15155.0,18353.0,25306.0,16585.0,2837.0,75.0,32840.0,16348.0,45199.0,16620.0,49822,58610,3744.0,54055.0,27937.0,9871.0,9860.0,2974.0,84
184,2022,4,발달상권,2120103,홍대입구역(홍대),CS100003,일식음식점,190089,118587,71502,20753.0,22664.0,22477.0,23542.0,29151.0,41446.0,30056.0,9929.0,102.0,49098.0,27221.0,70695.0,33044.0,86694,97170,7205.0,93447.0,46140.0,17478.0,15828.0,3776.0,108
185,2022,4,발달상권,2120102,서교동(홍대),CS100003,일식음식점,21910,17245,4665,3020.0,3442.0,3662.0,3497.0,3624.0,2778.0,1887.0,124.0,13.0,11228.0,2529.0,6762.0,1267.0,10248,8922,368.0,6933.0,5668.0,3006.0,2134.0,1065.0,12
186,2022,4,발달상권,2120101,합정역,CS100003,일식음식점,36412,24312,12100,2278.0,5062.0,5829.0,5330.0,5813.0,7153.0,4947.0,20.0,5.0,15424.0,5216.0,15047.0,725.0,15682,17767,528.0,12955.0,9454.0,4573.0,4053.0,1891.0,27
187,2022,4,발달상권,2120100,망원역,CS100003,일식음식점,11861,6970,4891,1340.0,547.0,1577.0,1584.0,1922.0,2560.0,2331.0,331.0,0.0,3986.0,950.0,4364.0,2230.0,6008,5379,184.0,4930.0,3876.0,1168.0,1019.0,209.0,7
188,2022,4,발달상권,2120098,DMC(디지털미디어시티),CS100003,일식음식점,29818,28804,1014,4984.0,6282.0,6023.0,5981.0,5534.0,804.0,210.0,20.0,55.0,21891.0,1303.0,5510.0,1039.0,12368,8506,55.0,6601.0,7276.0,4751.0,1732.0,462.0,29
189,2022,4,발달상권,2120097,충정로역,CS100003,일식음식점,3575,3520,55,580.0,735.0,760.0,795.0,650.0,55.0,0.0,0.0,0.0,2465.0,75.0,845.0,190.0,1570,1315,15.0,690.0,1000.0,700.0,350.0,130.0,*
190,2022,4,발달상권,2120096,"이화여대(이대역, 이대)",CS100003,일식음식점,7190,5260,1930,764.0,980.0,1173.0,1142.0,1201.0,967.0,963.0,3.0,13.0,2703.0,715.0,3487.0,269.0,2008,4685,344.0,3488.0,1252.0,665.0,754.0,190.0,14
191,2022,4,발달상권,2120095,홍제역,CS100003,일식음식점,1165,858,307,112.0,183.0,184.0,164.0,215.0,174.0,133.0,276.0,0.0,0.0,10.0,214.0,675.0,799,325,10.0,188.0,441.0,233.0,221.0,40.0,5
192,2022,4,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",CS100003,일식음식점,76994,57097,19897,8314.0,11397.0,12656.0,12239.0,12491.0,12192.0,7705.0,967.0,49.0,26994.0,9563.0,32682.0,6739.0,36923,36540,2080.0,36215.0,13251.0,6548.0,12228.0,3141.0,55
193,2022,4,발달상권,2120093,연희동,CS100003,일식음식점,13138,8829,4309,1698.0,1730.0,1680.0,1838.0,1883.0,2378.0,1931.0,321.0,40.0,3595.0,1998.0,5773.0,1411.0,5118,7291,146.0,5855.0,2720.0,1460.0,1684.0,545.0,12
