,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
4888,1,골목상권,2110378,송중동주민센터,10,,,,,,,,,
4889,1,전통시장,2130128,돌곶이시장(석관황금시장),3,,,,,,,,,
4890,1,골목상권,2110320,KB국민은행 종암동지점,4,,1.0,,,,,,,
4891,1,골목상권,2110325,장곡초등학교,9,1.0,,,,,,,,
4892,1,골목상권,2110290,북한산보국문역 1번,3,,,,,,,,,
4893,1,골목상권,2110282,국민대학교앞,11,1.0,,,,,,,,
4894,1,골목상권,2110319,종암동주민센터,25,3.0,1.0,,,,,,,
4895,1,골목상권,2110258,면동초등학교,14,2.0,1.0,,,,,,,
4896,1,골목상권,2110267,망우역 2번,16,,,,,,,,,
4897,1,골목상권,2110240,태릉시장 특화거리,12,,,,,,,,,
4898,1,골목상권,2110245,KB국민은행 중화동지점,4,,1.0,,,,,,,
4899,1,골목상권,2110658,화곡초등학교,22,2.0,,,,,,,,
4900,1,골목상권,2110242,면목5동주민센터,16,1.0,,,,2.0,,,,
4901,1,골목상권,2110169,성동초등학교,13,,,,,,,,,
4902,1,골목상권,2110154,광진정말공원,20,,,,,,,,,
4903,1,발달상권,2120058,구의사거리,23,,2.0,,,,,,,
4904,1,골목상권,2110168,대원고등학교,5,1.0,,,,,,,,
4905,1,발달상권,2120056,구의역,63,,4.0,,,,,,,
4906,1,골목상권,2110149,세종대학교,5,,,,,,,,,
4907,1,전통시장,2130112,사가정시장,20,,,,,,,,,
4908,1,골목상권,2110138,송정체육공원,19,,,,,,,,,
4909,1,골목상권,2110135,성동세무서,14,1.0,,,,,,,,
4910,1,골목상권,2110124,뚝섬역교차로,4,,1.0,,,,,,,
4911,1,골목상권,2110142,화양사거리,24,,1.0,,,,,,,
4912,1,전통시장,2130061,이태원시장,2,,,,,,,,,
4913,1,골목상권,2110074,서울역 12번,32,1.0,1.0,,,,,,,
4914,1,골목상권,2110079,후암동주민센터,25,3.0,1.0,,,2.0,,,,
4915,1,골목상권,2110166,구의1동주민센터,8,1.0,1.0,,,,,,,
4916,1,발달상권,2120029,을지로2가,22,,2.0,,,,,,,
4917,1,골목상권,2110017,정독도서관,5,,,,,,,,,
4918,1,발달상권,2120006,종각역,118,1.0,11.0,,,,,,,
4919,1,전통시장,2130086,서울약령시장,134,1.0,1.0,,,,,,,
4920,1,발달상권,2120221,봉은사역,33,2.0,6.0,,,,,,,
4921,1,골목상권,2110095,한강진역 3번,11,5.0,,,,,,,,
4922,1,골목상권,2110515,홍은중학교,10,1.0,,,,,,,,
4923,1,관광특구,1001491,이태원 관광특구,63,5.0,6.0,,,3.0,,,,
4924,1,골목상권,2111078,굽은다리역 4번,19,1.0,,,,,,,,
4925,1,골목상권,2111057,천호공원(해공체육문화센터),20,,,,,,,,,
4926,1,골목상권,2111049,천호지구대(천호동자전거거리),7,,,,,,,,,
4927,1,전통시장,2130318,로데오거리상점가,37,1.0,1.0,,,,,,,
4928,1,골목상권,2111053,성내천어린이공원(하니사랑길),11,,,1.0,,,,,,
4929,1,발달상권,2120243,천호역,128,2.0,5.0,,,,,,,
4930,1,골목상권,2111073,둔촌동역 1번(한산중학교),20,1.0,,,,,,,,
4931,1,발달상권,2120227,잠실역,128,1.0,18.0,,,,,,,
4932,1,골목상권,2110973,강남구청역 4번,10,,,,,,,,,
4933,1,골목상권,2110382,솔밭공원역 1번,13,,,,,,,,,
4934,1,골목상권,2111023,문정역 1번,7,,1.0,,,,,,,
4935,1,전통시장,2130174,연희사러가,2,,,,,,,,,
4936,1,골목상권,2110532,아현역 2번,17,2.0,2.0,,,,,,,
4937,1,골목상권,2111012,석촌역 6번,13,3.0,,,,,,,,
4938,1,발달상권,2120226,석촌고분역,53,1.0,3.0,,,,,,,
4939,1,골목상권,2110934,우면주공아파트,17,,,,,,,,,
4940,1,발달상권,2120183,양재천카페거리,5,,1.0,,,,,,,
4941,1,발달상권,2120216,경기고교사거리(경기고교앞사거리),31,,4.0,,,,,,,
4942,1,골목상권,2110903,방배아이파크아파트,10,,,,,,,,,
4943,1,발달상권,2120161,방배동가구거리(사당동가구거리),7,,,,,,,,,
4944,1,골목상권,2110927,잠원역,13,,,,,,,,,
4945,1,골목상권,2110842,흑리단길,11,,1.0,,,,,,,
4946,1,발달상권,2120152,신대방삼거리역,64,,2.0,,,,,,,
4947,1,발달상권,2120155,총신대학교,7,,,,,,,,,
4948,1,골목상권,2110848,양지어린이공원,10,,,,,,,,,
4949,1,골목상권,2110825,신대방삼거리역 1번,26,,,,,,,,,
4950,1,골목상권,2110836,상도역 5번,33,,,,,,,,,
4951,1,골목상권,2110694,세곡초등학교,22,2.0,,,,,,,,
4952,1,발달상권,2120189,강남역,380,7.0,24.0,,,,,,,
4953,1,전통시장,2130238,은행나무시장,14,,,,,,,,,
4954,1,골목상권,2110702,개봉초등학교,6,,,,,,,,,
4955,1,골목상권,2110655,발산역 5번,14,,,,,,,,,
4956,1,골목상권,2110666,KC대학교,3,,,,,,,,,
4957,1,골목상권,2110670,신곡초등학교,24,,,,,,,,,
4958,1,골목상권,2110449,증산역 3번,26,3.0,,,,,,,,
4959,1,골목상권,2110465,연신내역 7번,10,,,,,,,,,
4960,1,전통시장,2130223,고척근린시장,17,1.0,,,,,,,,
4961,1,골목상권,2110450,시립서북병원,20,,,,,,,,,
4962,1,골목상권,2110425,계상초등학교,14,1.0,,,,,,,,
4963,1,골목상권,2110114,왕십리파출소,6,1.0,,,,,,,,
4964,1,골목상권,2110072,열정도,1,,,,,1.0,,,,
4965,1,골목상권,2110121,한양대역 4번,2,,1.0,,,,,,,
4966,1,골목상권,2110801,신풍역 6번(신길6동공영주차장),1,,,,,,,,,
4967,1,골목상권,2110573,신촌역 6번,1,,,,,,,,,
4968,1,골목상권,2110546,양화대교북단,1,,,,,,,,,
4969,1,골목상권,2110538,충정로역 3번,3,,,,,,,,,
4970,1,골목상권,2110126,서울숲역 1번,3,1.0,,,,,,,,
4971,1,전통시장,2130298,강남터미널지하도상점가2구역,2,,,,,,,,,
4972,1,전통시장,2130103,이경시장,2,,,,,,,,,
4973,1,골목상권,2110414,장석교회,5,,,,,,,,,
4974,1,골목상권,2110197,세종대왕기념관교차로,3,,,,,,,,,
4975,1,골목상권,2110574,서강대학교,5,,,1.0,,,,,,
4976,1,골목상권,2110051,한양공고앞 교차로,2,,,,,,,,,
4977,1,골목상권,2110131,성수동카페거리,5,,1.0,,,,,,,
4978,1,골목상권,2110106,금북초등학교,2,,,,,,,,,
4979,1,전통시장,2130311,새마을시장,17,,2.0,,,,,,,
4980,1,골목상권,2110402,도봉구 정병원,11,,,,,,,,,
4981,1,전통시장,2130200,"신월7동 골목시장(약수시장, 우성상가)",5,,,,,,,,,
4982,1,전통시장,2130306,강남언주로,4,,,,,,,,,
4983,1,골목상권,2110846,남성역 1번,34,4.0,,,,,,,,
4984,1,발달상권,2120112,등촌역,46,1.0,5.0,,,,,,,
4985,1,골목상권,2110976,언북초등학교,2,1.0,,,,,,,,
4986,1,골목상권,2110807,신길역 3번,1,,,,,,,,,
4987,1,전통시장,2130180,포방터시장,8,,,,,,,,,
4988,1,골목상권,2110238,배꽃어린이공원,1,,,,,,,,,
4989,1,골목상권,2110143,뚝섬유원지역 1번,2,,,,,,,,,
4990,1,골목상권,2110173,구남초등학교,3,,,,,,,,,
4991,1,골목상권,2110123,마장역 3번,10,1.0,,,,,,,,
4992,1,골목상권,2110090,한국폴리텍대학서울정수캠퍼스,8,7.0,,,,,,,,
4993,1,골목상권,2110725,가산동주민센터,10,1.0,,,,,,,,
4994,1,골목상권,2110701,고척동성당,8,,,,,,,,,
4995,1,골목상권,2110637,송정역 2번,5,1.0,,,,,,,,
4996,1,골목상권,2110461,새절역 2번,7,,,,,,,,,
4997,1,전통시장,2130160,수일시장,6,,,,,,,,,
4998,1,골목상권,2110440,상계3동4동주민센터,6,,1.0,,,,,,,
4999,1,골목상권,2110186,종암초등학교,2,,,,,,,,,
5000,1,골목상권,2110388,도봉우체국,3,,,,,,,,,
5001,1,골목상권,2110989,대치동아우편취급국,1,1.0,,,,,,,,
5002,1,골목상권,2110182,용두희망어린이공원,13,,,,,,,,,
5003,1,골목상권,2110789,대림성모병원,27,,2.0,,,,,,,
5004,1,골목상권,2110570,KB국민은행 서강지점,7,,1.0,,,,,,,
5005,1,골목상권,2110575,대흥동주민센터,6,1.0,,,,,,,,
5006,1,골목상권,2110887,서울산업정보학교(서울삼성초등학교),12,1.0,,,,,,,,
5007,1,골목상권,2110803,신길2동우편취급국,7,1.0,,,,,,,,
5008,1,골목상권,2110508,서연중학교,10,,,,,,,,,
5009,1,골목상권,2110493,북가좌초등학교,2,,,,,,,,,
5010,1,골목상권,2110568,광흥창역 1번,7,,,,,,,,,
5011,1,골목상권,2110381,번동주공2단지,5,,,,,,,,,
5012,1,골목상권,2110326,장위동성당,14,,,,,,,,,
5013,1,전통시장,2130136,수유재래시장,1,,,,,,,,,
5014,1,골목상권,2110061,효창동주민센터,16,,,1.0,,,,,,
5015,1,골목상권,2110588,한겨레신문사,6,,1.0,,,,,,,
5016,1,골목상권,2110040,중구회현체육센터(정화예술대남산캠퍼스),9,,,2.0,,,,,,
5017,1,골목상권,2110177,동의초등학교,1,,,,,,,,,
5018,1,골목상권,2110116,청계천박물관,11,3.0,1.0,,,,,,,
5019,1,골목상권,2111008,석촌고분역 3번,9,,,,,,,,,
5020,1,골목상권,2111040,거여초등학교,4,,,,,,,,,
5021,1,골목상권,2110434,태릉입구역 4번,4,,1.0,,,,,,,
5022,1,골목상권,2110004,대신고등학교,8,,,,,,,,,
5023,1,골목상권,2110910,내방역 5번,5,,,,,,,,,
5024,1,전통시장,2130272,사당시장,4,,,,,1.0,,,,
5025,1,골목상권,2110737,금천세무서,7,1.0,1.0,,,,,,,
5026,1,전통시장,2130222,오류시장,11,,,,,,,,,
5027,1,골목상권,2110663,우장산롯데캐슬아파트앞,5,,,,,,,,,
5028,1,골목상권,2110466,구산역 2번,7,,,,,,,,,
5029,1,골목상권,2110468,응암역 3번,23,2.0,,,,,,,,
5030,1,골목상권,2110227,답십리공원,8,,,,,,,,,
5031,1,골목상권,2110598,신월문화체육센터,17,2.0,,,,,,,,
5032,1,전통시장,2130203,서서울 골목형상점가,9,,1.0,,,,,,,
5033,1,골목상권,2110097,한남초등학교,10,3.0,1.0,,,,,,,
5034,1,골목상권,2110098,서울독일학교,7,3.0,,,,,,,,
5035,1,골목상권,2110648,양천향교역 7번,21,,1.0,,,,,,,
5036,1,골목상권,2110426,상계2동주민센터,26,1.0,,,,,,,,
5037,1,골목상권,2110406,도봉산역 1번,11,,,,,,,,,
5038,1,골목상권,2110396,쌍문역1번(쌍리단길),20,,,,,,,,,
5039,1,골목상권,2110420,광운대역 1번,18,1.0,,1.0,,,,,,
5040,1,골목상권,2110994,개포고등학교,18,1.0,,,,,,,,
5041,1,골목상권,2110012,성곡미술관,11,2.0,,,,,,,,
5042,1,골목상권,2110478,응암1동주민센터,10,1.0,,,,,,,,
5043,1,골목상권,2110191,고려대역 6번,9,,,1.0,,,,,,
5044,1,전통시장,2130094,청량리청과물시장,12,,2.0,,,,,,,
5045,1,골목상권,2110215,회기역 1번,8,1.0,,,,,,,,
5046,1,골목상권,2110619,목4동주민센터,1,,,,,,,,,
5047,1,골목상권,2110612,신정역 5번,13,1.0,,,,,,,,
5048,1,골목상권,2110031,창신역 1번,12,,,,,,,,,
5049,1,골목상권,2110022,경신고등학교,9,,,2.0,,,,,,
5050,1,골목상권,2110024,혜회동주민센터,9,2.0,,,,,,,,
5051,1,전통시장,2130018,동대문문구완구거리(동대문문구완구시장),13,,,,,,,,,
5052,1,골목상권,2110403,방학1동주민센터,10,2.0,,,,,,,,
5053,1,골목상권,2110397,도봉산입구,27,2.0,1.0,,,,,,,
5054,1,발달상권,2120151,보라매공원,39,1.0,6.0,,,,,,,
5055,1,골목상권,2110992,도곡초등학교,3,3.0,,,,,,,,
5056,1,전통시장,2130206,신정3동 골목시장,5,,,,,,,,,
5057,1,골목상권,2110972,강남세브란스병원미래의학연구센터,2,,,1.0,,,,,,
5058,1,발달상권,2120210,선릉역,150,1.0,11.0,,,,,,,
5059,1,전통시장,2130278,미성동 도깨비시장 골목형상점가,12,,,,,,,,,
5060,1,골목상권,2110856,미성초등학교,27,1.0,2.0,,,,,,,
5061,1,골목상권,2110759,문래예술촌(문래창작촌),34,3.0,2.0,,,,,,,
5062,1,골목상권,2110868,남부초등학교,5,,,,,,,,,
5063,1,골목상권,2110802,신길동홍어거리,6,,1.0,,,,,,,
5064,1,골목상권,2110794,영동초등학교,8,1.0,,,,,,,,
5065,1,골목상권,2110549,새터산,16,,,,,,,,,
5066,1,전통시장,2130186,망원시장,12,1.0,,,,,,,,
5067,1,발달상권,2120100,망원역,41,,3.0,,,,,,,
5068,1,발달상권,2120102,서교동(홍대),50,2.0,6.0,,,,,,,
5069,1,골목상권,2110562,연트럴파크(연남동주민센터),10,,,,,,,,,
5070,1,골목상권,2110512,연희지하차도,5,1.0,,,,,,,,
5071,1,골목상권,2110572,서강대역 1번,37,,,,,,,,,
5072,1,골목상권,2110509,연희대우아파트앞,16,,,,,,,,,
5073,1,골목상권,2110569,홍대땡땡거리,10,,,,,,,,,
5074,1,전통시장,2130172,모래내시장(서중시장),19,,1.0,,,1.0,,,,
5075,1,골목상권,2110504,명지전문대,1,,,,,,,,,
5076,1,골목상권,2110526,봉원사,17,,,1.0,,,,,,
5077,1,골목상권,2110366,광산사거리,9,,,,,,,,,
5078,1,골목상권,2110352,수유1동주민센터,31,3.0,,,,,,,,
5079,1,골목상권,2110354,삼각산119안전센터,11,,,,,,,,,
5080,1,골목상권,2110379,KT&G 북부지사,5,,,,,,,,,
5081,1,전통시장,2130182,영천시장,25,,1.0,,,,,,,
5082,1,골목상권,2110349,화계역 2번,6,,,,,,,,,
5083,1,발달상권,2120075,월곡역,33,1.0,1.0,,,,,,,
5084,1,전통시장,2130117,정릉시장,22,,1.0,,,,,,,
5085,1,골목상권,2110305,보문역 5번,18,2.0,1.0,,,,,,,
5086,1,전통시장,2130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",45,,,,,4.0,,,,
5087,1,골목상권,2110270,혜원여고,10,1.0,1.0,,,2.0,,,,
5088,1,골목상권,2110151,자양한강도서관,13,,,,,,,,,
5089,1,골목상권,2110157,자양동우체국,12,1.0,1.0,,,,,,,
5090,1,골목상권,2110102,옥수역 6번,16,1.0,,,,,,,,
5091,1,골목상권,2110115,상왕십리역 3번,20,1.0,,,,,,,,
5092,1,골목상권,2110660,등촌3동주민센터,51,2.0,,,,,13.0,,,
5093,1,발달상권,2120054,어린이대공원역,38,1.0,1.0,,,,,,,
5094,1,골목상권,2110054,청구역 3번,5,1.0,,,,,,,,
5095,1,전통시장,2130055,"황학시장(서울중앙시장, 신중앙시장)",6,1.0,,,,,,,,
5096,1,발달상권,2120053,건대입구역(건대),85,1.0,4.0,,1.0,,,,,
5097,1,전통시장,2130070,뚝섬역상점가,16,1.0,2.0,,,,,,,
5098,1,전통시장,2130036,중부시장(신중부시장),18,,2.0,,,1.0,,,,
5099,1,발달상권,2120037,동대문역사문화공원역,125,2.0,5.0,1.0,,,,,,
5100,1,골목상권,2110041,남산케이블카,12,1.0,,1.0,,,,,,
5101,1,전통시장,2130022,숭례문수입상가(남대문시장),3,1.0,2.0,,,,,,,
5102,1,발달상권,2120041,신용산역(용산역),90,8.0,11.0,,,,,,,
5103,1,골목상권,2110058,성심여자고등학교,14,,,,,1.0,,,,
5104,1,골목상권,2110167,용마초등학교,22,,1.0,,,,,,,
5105,1,골목상권,2110995,봉은사역 4번,5,,,,,,,,,
5106,1,발달상권,2120014,종로5가역,94,2.0,3.0,,,,,,,
5107,1,발달상권,2120015,종로6가,35,,,,,,,,,
5108,1,전통시장,2130056,용산용문시장,20,,,,,1.0,,,,
5109,1,골목상권,2110066,서울역 15번,12,2.0,,,,,,,,
5110,1,골목상권,2110254,오거리공원,19,1.0,,,,,,,,
5111,1,전통시장,2130051,동화동 골목형상점가,16,,,,,,,,,
5112,1,골목상권,2110039,회현역 1번,5,,,,,,,,,
5113,1,골목상권,2111068,강동성심병원,9,,1.0,1.0,,,,,,
5114,1,전통시장,2130326,고덕 골목형상점가,11,,,,,,,,,
5115,1,발달상권,2120230,송파사거리(송파역),59,,5.0,,,,,,,
5116,1,골목상권,2111041,거여역 8번,1,,,,,,,,,
5117,1,발달상권,2120247,굽은다리역,48,1.0,5.0,,,,,,,
5118,1,골목상권,2110387,쌍문초등학교,23,,,,,,,,,
5119,1,골목상권,2110218,답십리사거리,21,,,,,,,,,
5120,1,발달상권,2120066,장한평역(장한평),94,1.0,9.0,,,1.0,,,,
5121,1,골목상권,2110820,성남고등학교,15,1.0,,,,,,,,
5122,1,골목상권,2110955,논현초등학교,12,,,,,,,,,
5123,1,골목상권,2110230,장안현대홈타운1차아파트,10,,,,,,,,,
5124,1,발달상권,2120184,포이사거리(삼호물산),70,1.0,9.0,,,,,,,
5125,1,골목상권,2110913,방현초등학교(방배119안전센터),21,,,,,,,,,
5126,1,발달상권,2120164,내방역,75,2.0,6.0,3.0,,,,,,
5127,1,발달상권,2120215,포스코사거리,92,,17.0,,,,,,,
5128,1,골목상권,2110912,방배동사이길,15,1.0,2.0,,,,,,,
5129,1,발달상권,2120156,"총신대입구역(이수, 총신대)",142,2.0,7.0,,,,,,,
5130,1,골목상권,2110834,동작구자원봉사센터,5,,,,,,,,,
5131,1,골목상권,2110935,한전아트센터,6,,,,,,,,,
5132,1,골목상권,2110819,신대방역 4번,30,1.0,1.0,1.0,,,,,,
5133,1,골목상권,2110824,대방역 3번,8,,,,,,,,,
5134,1,골목상권,2110850,사당역 10번,31,1.0,1.0,,,,,,,
5135,1,골목상권,2110852,이수역 9번,5,2.0,,,,,,,,
5136,1,골목상권,2110827,NH농협은행 상도동지점,14,,1.0,,,,,,,
5137,1,발달상권,2120154,장승배기역,52,3.0,2.0,,,1.0,,,,
5138,1,골목상권,2110828,노량진역 6번,23,2.0,1.0,,,,,,,
5139,1,발달상권,2120153,노량진역(노량진),73,2.0,6.0,,,,,,,
5140,1,골목상권,2110747,석수역 1번 출입구,11,,,,,,,,,
5141,1,골목상권,2110749,금산초등학교(금천고등학교),19,,,,,,,,,
5142,1,발달상권,2120190,강남을지병원,72,,3.0,,,,,,,
5143,1,발달상권,2120169,서초역,52,5.0,8.0,,,,,,,
5144,1,골목상권,2110738,문성초등학교,20,2.0,1.0,,,,,,,
5145,1,골목상권,2110735,말미고개,13,,1.0,,,,,,,
5146,1,골목상권,2110691,개봉중학교,17,,,,,,,,,
5147,1,골목상권,2110721,가리봉파출소,14,,,,,,,,,
5148,1,전통시장,2130230,가리봉시장,5,,,,,,,,,
5149,1,발달상권,2120131,가산디지털단지,212,7.0,25.0,,,,,,,
5150,1,골목상권,2110653,화곡역 2번,10,1.0,,,,,,,,
5151,1,골목상권,2110652,양천향교역 2번,16,1.0,,,,,,,,
5152,1,골목상권,2110700,고척초등학교,16,1.0,,,,,,,,
5153,1,발달상권,2120120,화곡역,88,,3.0,,,,,,,
5154,1,골목상권,2110646,푸른들청소년도서관,22,2.0,,,,,,,,
5155,1,전통시장,2130219,까치산시장,29,,3.0,,,,,,,
5156,1,골목상권,2110632,방화역 3번,15,,,,,,,,,
5157,1,골목상권,2110659,화곡역 4번,18,1.0,,,,,,,,
5158,1,골목상권,2110604,신월4동주민센터,12,2.0,,,,,,,,
5159,1,전통시장,2130204,경창시장,10,,,,,,,,,
5160,1,발달상권,2120109,서울남부지방법원,33,1.0,1.0,,,,,,,
5161,1,골목상권,2110597,신월1동주민센터,16,2.0,2.0,,,,,,,
5162,1,전통시장,2130163,응암오거리상점가,15,,1.0,,,,,,,
5163,1,골목상권,2110469,응암정보도서관,48,2.0,1.0,,,,,,,
5164,1,전통시장,2130208,목동깨비시장(목3동시장),28,,1.0,,,,,,,
5165,1,골목상권,2110485,연신내우체국,9,2.0,,,,,,,,
5166,1,골목상권,2110471,응암동우체국,22,2.0,,,,,,,,
5167,1,발달상권,2120091,본서부병원,56,1.0,2.0,,,,,,,
5168,1,전통시장,2130167,연신내상점가(연빛거리),40,,1.0,,,,,,,
5169,1,골목상권,2110278,망우본동주민센터,36,5.0,,,,1.0,,,,
5170,1,골목상권,2111009,송파책박물관,1,,,,,,,,,
5171,1,골목상권,2110870,신림주공2단지(광신고등학교),2,,,,,,,,,
5172,1,골목상권,2110368,송천초등학교,1,,,,,,,,,
5173,1,전통시장,2130123,꿈의숲 장곡 골목형상점가,4,,,,,,,,,
5174,1,골목상권,2110011,청운초등학교,1,,,,,,,,,
5175,1,전통시장,2130275,강남골목시장,1,,,,,,,,,
5176,1,골목상권,2110799,영등포본동주민센터,1,,,,,,,,,
5177,1,골목상권,2111055,선사초등학교,1,,,,,,,,,
5178,1,골목상권,2110915,서래초등학교,1,,,,,,,,,
5179,1,골목상권,2110884,봉천역 4번(봉천110안전센터),2,,,,,,,,,
5180,1,전통시장,2130005,세운상가가동,1,,,,,,,,,
5181,1,전통시장,2130080,자양종합시장(기능상실),2,,,,,1.0,,,,
5182,1,전통시장,2130260,신대방1동골목상권,6,,,,,,,,,
5183,1,전통시장,2130233,남문시장,2,,,,,,,,,
5184,1,전통시장,2130032,인현시장,1,,,,,,,,,
5185,1,전통시장,2130044,에리어식스(벨포스트),1,,,,,,,,,
5186,1,골목상권,2110156,군자역 5번,3,1.0,,,,,,,,
5187,1,골목상권,2110592,서울금융고등학교,4,,,,,,,,,
5188,1,골목상권,2110444,수색성당,7,,,,,,,,,
5189,1,골목상권,2110436,상계제일중학교,8,,1.0,,,,,,,
5190,1,골목상권,2110427,노원 을지대학교병원,4,,,,,,,,,
5191,1,전통시장,2130091,청량종합도매시장,4,,,,,,,,,
5192,1,골목상권,2110607,금빛새마을금고본점,4,,,,,,,,,
5193,1,골목상권,2110951,신사은행나무공원,1,,,,,,,,,
5194,1,전통시장,2130231,독산동 우시장,4,,,,,,,,,
5195,1,골목상권,2110916,내방역 4번,5,,,,,1.0,,,,
5196,1,골목상권,2110391,샘말어린이공원,12,,,,,,,,,
5197,1,골목상권,2110165,국립정신건강센터,8,,,,,,,,,
5198,1,전통시장,2130176,유진상가,3,,,,,,,,,
5199,1,전통시장,2130134,"솔샘시장(미아6,7동골목시장)",6,,,,,,,,,
5200,1,전통시장,2130141,강북북부골목시장,5,,,,,,,,,
5201,1,골목상권,2110301,성신여대입구역 7번,8,,,,,,,,,
